Title,Year,BoxOffice,budget,popularity,production_companies,revenue,runtime,Internet Movie Database,Rotten Tomatoes,Metacritic,Genre
Emergency Declaration,2021,"$412,196",18.052672,5.8478,"CJeS Studios,MAGNUM9,Cine Joo,Dexter Studios,Showbox",19.2,140,68.0,66.0,70.0, Thriller
Kensuke's Kingdom,2023,"$21,033",11.0,1.6425,"Lupus Films,Jigsaw Films,Spirit Base,BFI,Brennus Productions,Film Fund Luxembourg,Ffilm Cymru Wales,Melusine Productions,Align,Bumpybox,Le Pacte,Bankside Films",2.919215,84,71.0,97.0,,Animation
Kensuke's Kingdom,2023,"$21,033",11.0,1.6425,"Lupus Films,Jigsaw Films,Spirit Base,BFI,Brennus Productions,Film Fund Luxembourg,Ffilm Cymru Wales,Melusine Productions,Align,Bumpybox,Le Pacte,Bankside Films",2.919215,84,71.0,97.0,, Adventure
Mummies,2023,"$4,275,970",12.0,6.6195,"Warner Bros. Entertainment España,4 Cats Pictures,Moomios Movie AIE,Anangu Grup SL,C.O.R.E. Feature Animation,Atresmedia",53.4,88,59.0,,,Animation
Mummies,2023,"$4,275,970",12.0,6.6195,"Warner Bros. Entertainment España,4 Cats Pictures,Moomios Movie AIE,Anangu Grup SL,C.O.R.E. Feature Animation,Atresmedia",53.4,88,59.0,,, Adventure
Mummies,2023,"$4,275,970",12.0,6.6195,"Warner Bros. Entertainment España,4 Cats Pictures,Moomios Movie AIE,Anangu Grup SL,C.O.R.E. Feature Animation,Atresmedia",53.4,88,59.0,,, Comedy
Shin Ultraman,2022,"$601,490",5.5,7.9821,"Tsuburaya Productions,TOHO,khara,Cine Bazar,TOHO Studios,Shirogumi",34.441594,112,64.0,94.0,84.0,Action
Shin Ultraman,2022,"$601,490",5.5,7.9821,"Tsuburaya Productions,TOHO,khara,Cine Bazar,TOHO Studios,Shirogumi",34.441594,112,64.0,94.0,84.0, Adventure
Shin Ultraman,2022,"$601,490",5.5,7.9821,"Tsuburaya Productions,TOHO,khara,Cine Bazar,TOHO Studios,Shirogumi",34.441594,112,64.0,94.0,84.0, Drama
The Kerala Story,2023,,2.4,2.2096,Sunshine Pictures,36.0,138,69.0,14.0,,Drama
Svemu dodje kraj,2024,,0.712185,0.4707,"Interfilm,RFF International,VEDA Film Productions,Oktavijan Filmska Udruga,Saudade Film,ABHO Film",0.073122,90,,,,Crime
Svemu dodje kraj,2024,,0.712185,0.4707,"Interfilm,RFF International,VEDA Film Productions,Oktavijan Filmska Udruga,Saudade Film,ABHO Film",0.073122,90,,,, Drama
Svemu dodje kraj,2024,,0.712185,0.4707,"Interfilm,RFF International,VEDA Film Productions,Oktavijan Filmska Udruga,Saudade Film,ABHO Film",0.073122,90,,,, Romance
The Requin,2022,,8.5,4.2235,"Film Bridge International,Paper Street Pictures,Saban Films",0.130493,89,26.0,18.0,,Horror
The Requin,2022,,8.5,4.2235,"Film Bridge International,Paper Street Pictures,Saban Films",0.130493,89,26.0,18.0,, Thriller
Dicks: The Musical,2023,"$1,453,012",8.0,3.3798,"A24,Chernin Entertainment",1.472114,86,53.0,68.0,,Comedy
Dicks: The Musical,2023,"$1,453,012",8.0,3.3798,"A24,Chernin Entertainment",1.472114,86,53.0,68.0,, Musical
The Five Devils,2022,"$46,666",3.37,1.5906,"F Comme Film,Le Pacte,Wild Bunch,Auvergne-Rhône-Alpes Cinéma,Trois Brigands Productions",0.046666,96,67.0,85.0,68.0,Drama
The Five Devils,2022,"$46,666",3.37,1.5906,"F Comme Film,Le Pacte,Wild Bunch,Auvergne-Rhône-Alpes Cinéma,Trois Brigands Productions",0.046666,96,67.0,85.0,68.0, Fantasy
The Five Devils,2022,"$46,666",3.37,1.5906,"F Comme Film,Le Pacte,Wild Bunch,Auvergne-Rhône-Alpes Cinéma,Trois Brigands Productions",0.046666,96,67.0,85.0,68.0, Romance
Cairo Conspiracy,2022,,7.047,1.6034,"Atmo Production,Memento Films Production,Bufo,ARTE France Cinéma,Final Cut for Real,Mikael Ahlström Films,Haymaker,Film i Väst,SVT",3.646605,121,70.0,85.0,72.0,Drama
Cairo Conspiracy,2022,,7.047,1.6034,"Atmo Production,Memento Films Production,Bufo,ARTE France Cinéma,Final Cut for Real,Mikael Ahlström Films,Haymaker,Film i Väst,SVT",3.646605,121,70.0,85.0,72.0, Thriller
The Amazing Maurice,2022,"$4,303,645",17.0,4.4699,"Ulysses Filmproduktion,Cantilever Media,Narrativia,Studio Rakete,Squeeze,Red Star 3D,Telepool,Global Screen,Creative Europe Media,Sky Original Productions",21.110363,93,62.0,73.0,53.0,Animation
The Amazing Maurice,2022,"$4,303,645",17.0,4.4699,"Ulysses Filmproduktion,Cantilever Media,Narrativia,Studio Rakete,Squeeze,Red Star 3D,Telepool,Global Screen,Creative Europe Media,Sky Original Productions",21.110363,93,62.0,73.0,53.0, Adventure
The Amazing Maurice,2022,"$4,303,645",17.0,4.4699,"Ulysses Filmproduktion,Cantilever Media,Narrativia,Studio Rakete,Squeeze,Red Star 3D,Telepool,Global Screen,Creative Europe Media,Sky Original Productions",21.110363,93,62.0,73.0,53.0, Comedy
Mascarade,2022,,14.0,1.2577,"Les Films du Kiosque,Orange Studio,Pathé,TF1 Films Production,Canal+,Ciné+,uMedia",6.667598,142,64.0,83.0,,Crime
Mascarade,2022,,14.0,1.2577,"Les Films du Kiosque,Orange Studio,Pathé,TF1 Films Production,Canal+,Ciné+,uMedia",6.667598,142,64.0,83.0,, Drama
MR-9: Do or Die,2023,"$49,224",6.7,5.5463,"Jaaz Multimedia,Al Bravo Films,Avail Entertainment,Snakebyte Productions and Entertainment Group,Chasing Butterflies Pictures,The Film Post",7.1,107,35.0,,,Action
MR-9: Do or Die,2023,"$49,224",6.7,5.5463,"Jaaz Multimedia,Al Bravo Films,Avail Entertainment,Snakebyte Productions and Entertainment Group,Chasing Butterflies Pictures,The Film Post",7.1,107,35.0,,, Drama
MR-9: Do or Die,2023,"$49,224",6.7,5.5463,"Jaaz Multimedia,Al Bravo Films,Avail Entertainment,Snakebyte Productions and Entertainment Group,Chasing Butterflies Pictures,The Film Post",7.1,107,35.0,,, Thriller
Paws of Fury: The Legend of Hank,2022,"$17,811,382",45.0,7.7245,"Flying Tigers Entertainment,Aniventure,HB Wink Animation,Cinesite Animation,Align,GFM Animation,Brooksfilms Ltd.,Mass Animation,Blazing Productions,Paramount Pictures,Nickelodeon Movies",42.5,94,58.0,56.0,45.0,Animation
Paws of Fury: The Legend of Hank,2022,"$17,811,382",45.0,7.7245,"Flying Tigers Entertainment,Aniventure,HB Wink Animation,Cinesite Animation,Align,GFM Animation,Brooksfilms Ltd.,Mass Animation,Blazing Productions,Paramount Pictures,Nickelodeon Movies",42.5,94,58.0,56.0,45.0, Action
Paws of Fury: The Legend of Hank,2022,"$17,811,382",45.0,7.7245,"Flying Tigers Entertainment,Aniventure,HB Wink Animation,Cinesite Animation,Align,GFM Animation,Brooksfilms Ltd.,Mass Animation,Blazing Productions,Paramount Pictures,Nickelodeon Movies",42.5,94,58.0,56.0,45.0, Adventure
Grave Torture,2024,,0.3,3.1545,"Come and See Pictures,Legacy Pictures,Komet Studios,Investasi Film Indonesia,Rapi Films",3.698851,117,63.0,,,Drama
Grave Torture,2024,,0.3,3.1545,"Come and See Pictures,Legacy Pictures,Komet Studios,Investasi Film Indonesia,Rapi Films",3.698851,117,63.0,,, Horror
Grave Torture,2024,,0.3,3.1545,"Come and See Pictures,Legacy Pictures,Komet Studios,Investasi Film Indonesia,Rapi Films",3.698851,117,63.0,,, Thriller
School of Magical Animals,2021,"$288,414",11.7,1.9175,"Kordes & Kordes Film,Wega Film,Clever Production,Schubert International Filmproduktions,Leonine Studios",22.028248,93,53.0,,,Adventure
School of Magical Animals,2021,"$288,414",11.7,1.9175,"Kordes & Kordes Film,Wega Film,Clever Production,Schubert International Filmproduktions,Leonine Studios",22.028248,93,53.0,,, Family
Elyas,2024,,12.46,5.7667,"Récifilms,France 2 Cinéma,Orange Studio",1.35933,99,60.0,,,Action
Elyas,2024,,12.46,5.7667,"Récifilms,France 2 Cinéma,Orange Studio",1.35933,99,60.0,,, Thriller
The Canterville Ghost,2023,"$192,310",10.0,9.1381,"Arc Productions,Melmoth Films,Sprout Pictures,D’Arblay Films,Dorado Media and Capital,Align,Space Age Films,Toonz Media Group",2.0,89,59.0,57.0,,Animation
The Canterville Ghost,2023,"$192,310",10.0,9.1381,"Arc Productions,Melmoth Films,Sprout Pictures,D’Arblay Films,Dorado Media and Capital,Align,Space Age Films,Toonz Media Group",2.0,89,59.0,57.0,, Comedy
The Canterville Ghost,2023,"$192,310",10.0,9.1381,"Arc Productions,Melmoth Films,Sprout Pictures,D’Arblay Films,Dorado Media and Capital,Align,Space Age Films,Toonz Media Group",2.0,89,59.0,57.0,, Family
HIT: The 2nd Case,2022,"$600,000",1.8,4.2309,Wall Poster Cinema,5.0,124,71.0,,,Action
HIT: The 2nd Case,2022,"$600,000",1.8,4.2309,Wall Poster Cinema,5.0,124,71.0,,, Crime
HIT: The 2nd Case,2022,"$600,000",1.8,4.2309,Wall Poster Cinema,5.0,124,71.0,,, Drama
Spinning Gold,2023,,27.0,3.6812,"Hero Entertainment Group,The Boardwalk Entertainment Company,Blue Rider Pictures,Atlantic Films,Bay Point Media,Capstone Pictures,Hero Partners,Howling Wolf Productions",0.066284,137,59.0,31.0,42.0,Biography
Spinning Gold,2023,,27.0,3.6812,"Hero Entertainment Group,The Boardwalk Entertainment Company,Blue Rider Pictures,Atlantic Films,Bay Point Media,Capstone Pictures,Hero Partners,Howling Wolf Productions",0.066284,137,59.0,31.0,42.0, Drama
Spinning Gold,2023,,27.0,3.6812,"Hero Entertainment Group,The Boardwalk Entertainment Company,Blue Rider Pictures,Atlantic Films,Bay Point Media,Capstone Pictures,Hero Partners,Howling Wolf Productions",0.066284,137,59.0,31.0,42.0, Music
Delicious,2021,,5.0,3.9656,"Nord-Ouest Films,SND,France 3 Cinéma,Artémis Productions,RTBF,VOO,BeTV,Shelter Prod",8.356097,112,70.0,100.0,,Comedy
Delicious,2021,,5.0,3.9656,"Nord-Ouest Films,SND,France 3 Cinéma,Artémis Productions,RTBF,VOO,BeTV,Shelter Prod",8.356097,112,70.0,100.0,, Drama
Delicious,2021,,5.0,3.9656,"Nord-Ouest Films,SND,France 3 Cinéma,Artémis Productions,RTBF,VOO,BeTV,Shelter Prod",8.356097,112,70.0,100.0,, History
Die in a Gunfight,2021,,4.0,3.005,"Align,Digital Ignition Entertainment,Lionsgate",0.031395,92,45.0,16.0,23.0,Action
Die in a Gunfight,2021,,4.0,3.005,"Align,Digital Ignition Entertainment,Lionsgate",0.031395,92,45.0,16.0,23.0, Comedy
Die in a Gunfight,2021,,4.0,3.005,"Align,Digital Ignition Entertainment,Lionsgate",0.031395,92,45.0,16.0,23.0, Crime
Shark Bait,2022,,5.0,4.108,"Altitude Film Sales,Ingenious Media",1.824152,87,44.0,30.0,,Horror
Shark Bait,2022,,5.0,4.108,"Altitude Film Sales,Ingenious Media",1.824152,87,44.0,30.0,, Thriller
Slotherhouse,2023,,0.35,1.1518,"Renegade Studios Chicago,Talking Wolf Productions,Buffalo Speedway Film Company,Cinema Relics Productions",0.123,93,46.0,61.0,,Comedy
Slotherhouse,2023,,0.35,1.1518,"Renegade Studios Chicago,Talking Wolf Productions,Buffalo Speedway Film Company,Cinema Relics Productions",0.123,93,46.0,61.0,, Horror
Slotherhouse,2023,,0.35,1.1518,"Renegade Studios Chicago,Talking Wolf Productions,Buffalo Speedway Film Company,Cinema Relics Productions",0.123,93,46.0,61.0,, Thriller
Haikyu!! The Dumpster Battle,2024,"$7,071,622",5.0,5.6175,"Production I.G,TOHO,Shueisha,MBS,dentsu,Sony Music Entertainment,movic",100.255784,85,77.0,75.0,67.0,Animation
Haikyu!! The Dumpster Battle,2024,"$7,071,622",5.0,5.6175,"Production I.G,TOHO,Shueisha,MBS,dentsu,Sony Music Entertainment,movic",100.255784,85,77.0,75.0,67.0, Comedy
Haikyu!! The Dumpster Battle,2024,"$7,071,622",5.0,5.6175,"Production I.G,TOHO,Shueisha,MBS,dentsu,Sony Music Entertainment,movic",100.255784,85,77.0,75.0,67.0, Drama
The Greatest of All Time,2024,,36.0,2.4257,AGS Entertainment,47.7,183,58.0,40.0,,Action
The Greatest of All Time,2024,,36.0,2.4257,AGS Entertainment,47.7,183,58.0,40.0,, Thriller
Creation of the Gods I: Kingdom of Storms,2023,"$1,706,355",85.0,7.9773,"Beijing Culture,Century Changshengtian Film,Tencent Penguin Pictures,Maoyan Entertainment,Huaxia Film Distribution",369.081777,148,67.0,60.0,,Action
Creation of the Gods I: Kingdom of Storms,2023,"$1,706,355",85.0,7.9773,"Beijing Culture,Century Changshengtian Film,Tencent Penguin Pictures,Maoyan Entertainment,Huaxia Film Distribution",369.081777,148,67.0,60.0,, Adventure
Creation of the Gods I: Kingdom of Storms,2023,"$1,706,355",85.0,7.9773,"Beijing Culture,Century Changshengtian Film,Tencent Penguin Pictures,Maoyan Entertainment,Huaxia Film Distribution",369.081777,148,67.0,60.0,, Drama
Leo,2023,,42.219285,3.227,"Seven Screen Studios,The Route",71.772785,163,72.0,82.0,,Action
Leo,2023,,42.219285,3.227,"Seven Screen Studios,The Route",71.772785,163,72.0,82.0,, Crime
Leo,2023,,42.219285,3.227,"Seven Screen Studios,The Route",71.772785,163,72.0,82.0,, Drama
2018,2023,,3.009565,1.0215,"Anto Joseph Film Company,Kavya Film Company",24.07652,150,83.0,100.0,,Action
2018,2023,,3.009565,1.0215,"Anto Joseph Film Company,Kavya Film Company",24.07652,150,83.0,100.0,, Drama
2018,2023,,3.009565,1.0215,"Anto Joseph Film Company,Kavya Film Company",24.07652,150,83.0,100.0,, Thriller
Project 'Gemini',2022,,6.0,4.5437,KD Studios,0.211674,98,35.0,,,Adventure
Project 'Gemini',2022,,6.0,4.5437,KD Studios,0.211674,98,35.0,,, Sci-Fi
Project 'Gemini',2022,,6.0,4.5437,KD Studios,0.211674,98,35.0,,, Thriller
Left Behind: Rise of the Antichrist,2023,"$3,649,422",10.0,4.0791,"Stonagal Pictures,101 Films International,Amcomri Entertainment,Cloud Ten Pictures,Polyscope Productions",3.649422,115,45.0,,,Action
Left Behind: Rise of the Antichrist,2023,"$3,649,422",10.0,4.0791,"Stonagal Pictures,101 Films International,Amcomri Entertainment,Cloud Ten Pictures,Polyscope Productions",3.649422,115,45.0,,, Drama
Left Behind: Rise of the Antichrist,2023,"$3,649,422",10.0,4.0791,"Stonagal Pictures,101 Films International,Amcomri Entertainment,Cloud Ten Pictures,Polyscope Productions",3.649422,115,45.0,,, Mystery
N'avoue jamais,2024,,5.0,2.1414,"Nac Films,Mizar Films,France 3 Cinéma,Wild Bunch",6.483501,94,,,,Comedy
Raayan,2024,"$453,000",11.9,1.9533,Sun Pictures,15.0,143,65.0,,,Action
Raayan,2024,"$453,000",11.9,1.9533,Sun Pictures,15.0,143,65.0,,, Crime
Raayan,2024,"$453,000",11.9,1.9533,Sun Pictures,15.0,143,65.0,,, Drama
The Summit of the Gods,2021,,9.85,2.135,"Julianne Films,Folivari,Melusine Productions",1.756552,95,75.0,100.0,78.0,Animation
The Summit of the Gods,2021,,9.85,2.135,"Julianne Films,Folivari,Melusine Productions",1.756552,95,75.0,100.0,78.0, Adventure
The Summit of the Gods,2021,,9.85,2.135,"Julianne Films,Folivari,Melusine Productions",1.756552,95,75.0,100.0,78.0, Drama
The Glassworker,2024,,0.116,10.5478,Mano Animation Studios,0.108,98,83.0,,,Animation
The Glassworker,2024,,0.116,10.5478,Mano Animation Studios,0.108,98,83.0,,, Romance
Fremont,2023,"$271,343",3.0,0.8886,"Butimar Productions,Extra A Productions,Blue Morning Pictures",0.600376,92,69.0,98.0,74.0,Drama
The Duel,2023,,0.8,1.0979,Pigasus Pictures,7.4,99,44.0,,,Comedy
The Duel,2023,,0.8,1.0979,Pigasus Pictures,7.4,99,44.0,,, Drama
Drazen,2024,,1.713,0.8343,"Kinoteka,December,Living Pictures,RTG Features",0.514596,100,68.0,,,Biography
Marry My Dead Body,2022,,1.8744,1.8885,"Calendar Studios,Bole Film,Vie Vision Pictures,Third Man Entertainment,CMC Entertainment,Eastern Broadcasting,Greener Grass Production,Central Motion Picture Corporation",15.410325,129,70.0,70.0,,Action
Marry My Dead Body,2022,,1.8744,1.8885,"Calendar Studios,Bole Film,Vie Vision Pictures,Third Man Entertainment,CMC Entertainment,Eastern Broadcasting,Greener Grass Production,Central Motion Picture Corporation",15.410325,129,70.0,70.0,, Comedy
Marry My Dead Body,2022,,1.8744,1.8885,"Calendar Studios,Bole Film,Vie Vision Pictures,Third Man Entertainment,CMC Entertainment,Eastern Broadcasting,Greener Grass Production,Central Motion Picture Corporation",15.410325,129,70.0,70.0,, Crime
Kubi,2023,,9.6,2.7391,"KADOKAWA,TOHO,L'espace Vision",6.129032,131,65.0,75.0,67.0,Action
Kubi,2023,,9.6,2.7391,"KADOKAWA,TOHO,L'espace Vision",6.129032,131,65.0,75.0,67.0, Comedy
Kubi,2023,,9.6,2.7391,"KADOKAWA,TOHO,L'espace Vision",6.129032,131,65.0,75.0,67.0, Drama
Alcarràs,2022,"$41,093",10.25,1.4557,"Avalon,Vilaüt Films,Kino Produzioni",3.324521,115,70.0,93.0,85.0,Drama
The Last Kumite,2024,,1.303,4.7904,Lowe Media,65.0,105,47.0,,,Action
Monica,2022,"$152,619",1.7,1.7218,"RAI,Propaganda Italia,Fenix Entertainment,Alacran Pictures,Varient,Solo Five Productions,Melograno Films,The Exchange,Cinetrain,Hudson Entertainment",0.182,113,63.0,84.0,75.0,Drama
Umma,2022,"$2,121,025",3.0,5.9949,"Raimi Productions,Stage 6 Films,Starlight Media",2.1,83,47.0,32.0,51.0,Drama
Umma,2022,"$2,121,025",3.0,5.9949,"Raimi Productions,Stage 6 Films,Starlight Media",2.1,83,47.0,32.0,51.0, Horror
Umma,2022,"$2,121,025",3.0,5.9949,"Raimi Productions,Stage 6 Films,Starlight Media",2.1,83,47.0,32.0,51.0, Mystery
Daaaaaali!,2023,"$27,524",6.7,2.1958,"Atelier de Production,France 3 Cinéma",3.829263,77,66.0,95.0,,Comedy
Daaaaaali!,2023,"$27,524",6.7,2.1958,"Atelier de Production,France 3 Cinéma",3.829263,77,66.0,95.0,, Drama
Accidental Texan,2023,"$292,687",10.0,1.6027,Julie B. Denny Productions,0.14127,103,58.0,50.0,,Comedy
Accidental Texan,2023,"$292,687",10.0,1.6027,Julie B. Denny Productions,0.14127,103,58.0,50.0,, Drama
His Only Son,2023,"$12,392,740",0.25,1.326,"RockBridge Productions,Angel Studios",12.1,104,59.0,91.0,,Drama
His Only Son,2023,"$12,392,740",0.25,1.326,"RockBridge Productions,Angel Studios",12.1,104,59.0,91.0,, History
Rise,2022,,7.78,1.6486,"Ce qui me meut,France 2 Cinéma,StudioCanal,Panache Productions,La Compagnie Cinématographique",11.196824,117,71.0,,,Comedy
Rise,2022,,7.78,1.6486,"Ce qui me meut,France 2 Cinéma,StudioCanal,Panache Productions,La Compagnie Cinématographique",11.196824,117,71.0,,, Drama
Lost Illusions,2021,"$126,391",20.8,3.116,"Curiosa Films,France 3 Cinéma,Pictanovo,uMedia,Gaumont,Gabriel Inc.",8.6,149,74.0,93.0,81.0,Drama
Lost Illusions,2021,"$126,391",20.8,3.116,"Curiosa Films,France 3 Cinéma,Pictanovo,uMedia,Gaumont,Gabriel Inc.",8.6,149,74.0,93.0,81.0, Romance
The Ambush,2021,,40.0,1.5082,"Image Nation Abu Dhabi,AGC Studios",5.218666,110,61.0,,,Action
The Ambush,2021,,40.0,1.5082,"Image Nation Abu Dhabi,AGC Studios",5.218666,110,61.0,,, Drama
The Ambush,2021,,40.0,1.5082,"Image Nation Abu Dhabi,AGC Studios",5.218666,110,61.0,,, War
The Magic Flute,2022,"$141,143",6.5,4.0657,"Flute Film,Bayerischer Banken-Fonds,Centropolis Entertainment,Flimmer Group,TOBIS Film",0.492,125,56.0,50.0,,Adventure
The Magic Flute,2022,"$141,143",6.5,4.0657,"Flute Film,Bayerischer Banken-Fonds,Centropolis Entertainment,Flimmer Group,TOBIS Film",0.492,125,56.0,50.0,, Fantasy
The Magic Flute,2022,"$141,143",6.5,4.0657,"Flute Film,Bayerischer Banken-Fonds,Centropolis Entertainment,Flimmer Group,TOBIS Film",0.492,125,56.0,50.0,, Musical
Final Cut,2022,"$15,124",4.3,2.0902,"Wild Bunch,La Classe américaine,Getaway Films,BlueLight,Pan-Européenne,ENBU Seminar,GAGA Corporation,France 2 Cinéma",2.046233,110,64.0,71.0,51.0,Comedy
Final Cut,2022,"$15,124",4.3,2.0902,"Wild Bunch,La Classe américaine,Getaway Films,BlueLight,Pan-Européenne,ENBU Seminar,GAGA Corporation,France 2 Cinéma",2.046233,110,64.0,71.0,51.0, Horror
Priyotoma,2023,"$132,295",0.23,0.5057,"Versatile Media,Swapna Scarecrow",3.8,142,56.0,,,Action
Priyotoma,2023,"$132,295",0.23,0.5057,"Versatile Media,Swapna Scarecrow",3.8,142,56.0,,, Drama
Priyotoma,2023,"$132,295",0.23,0.5057,"Versatile Media,Swapna Scarecrow",3.8,142,56.0,,, Romance
November,2022,,17.7,2.9148,"Chi-Fou-Mi Productions,Récifilms,uMedia,France 2 Cinéma,uFund,Canal+,La Banque Postale Image,StudioCanal",18.114769,105,67.0,78.0,,Crime
November,2022,,17.7,2.9148,"Chi-Fou-Mi Productions,Récifilms,uMedia,France 2 Cinéma,uFund,Canal+,La Banque Postale Image,StudioCanal",18.114769,105,67.0,78.0,, Drama
November,2022,,17.7,2.9148,"Chi-Fou-Mi Productions,Récifilms,uMedia,France 2 Cinéma,uFund,Canal+,La Banque Postale Image,StudioCanal",18.114769,105,67.0,78.0,, Thriller
Fortress,2021,,20.0,3.8911,"EFO Films,Grindstone Entertainment Group,Verdi Productions",0.052169,100,33.0,17.0,,Action
Fortress,2021,,20.0,3.8911,"EFO Films,Grindstone Entertainment Group,Verdi Productions",0.052169,100,33.0,17.0,, Thriller
Ozi: Voice of the Forest,2023,,37.5,2.7197,"Appian Way,GCI Film,Mike Medavoy Productions,Mikros Animation,GFM Animation",2.779874,87,47.0,,,Animation
Ozi: Voice of the Forest,2023,,37.5,2.7197,"Appian Way,GCI Film,Mike Medavoy Productions,Mikros Animation,GFM Animation",2.779874,87,47.0,,, Adventure
Ozi: Voice of the Forest,2023,,37.5,2.7197,"Appian Way,GCI Film,Mike Medavoy Productions,Mikros Animation,GFM Animation",2.779874,87,47.0,,, Comedy
Orzel. Ostatni patrol,2022,,3.1,0.6826,"Di Factory,Impakt Film,Produkcja Filmów Jacek Bławut,Aura Films,Wytwórnia Filmów Dokumentalnych i Fabularnych",0.196401,104,47.0,,,Action
Orzel. Ostatni patrol,2022,,3.1,0.6826,"Di Factory,Impakt Film,Produkcja Filmów Jacek Bławut,Aura Films,Wytwórnia Filmów Dokumentalnych i Fabularnych",0.196401,104,47.0,,, Drama
Orzel. Ostatni patrol,2022,,3.1,0.6826,"Di Factory,Impakt Film,Produkcja Filmów Jacek Bławut,Aura Films,Wytwórnia Filmów Dokumentalnych i Fabularnych",0.196401,104,47.0,,, History
A Real Job,2023,,8.2,1.9099,"31 Juin Films,Les Films du Parc,France 2 Cinéma,Le Pacte,Les Films De Benjamin,Canal+,Ciné+,France Télévisions",3.452861,100,,,,Comedy
A Real Job,2023,,8.2,1.9099,"31 Juin Films,Les Films du Parc,France 2 Cinéma,Le Pacte,Les Films De Benjamin,Canal+,Ciné+,France Télévisions",3.452861,100,,,, Drama
Maigret,2022,,7.0,1.187,"Ciné-@,F Comme Film,SND,SCOPE Pictures,M6",5.934907,88,59.0,91.0,,Crime
Maigret,2022,,7.0,1.187,"Ciné-@,F Comme Film,SND,SCOPE Pictures,M6",5.934907,88,59.0,91.0,, Drama
Maigret,2022,,7.0,1.187,"Ciné-@,F Comme Film,SND,SCOPE Pictures,M6",5.934907,88,59.0,91.0,, Mystery
